"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","date","RowId","y"
"30","student","single","university.degree","unknown","yes","yes","cellular","may","wed","122","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34054","no"
"42","blue-collar","married","basic.4y","unknown","no","no","telephone","may","wed","276","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34055","no"
"33","admin.","single","university.degree","no","no","no","cellular","may","wed","151","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34056","no"
"35","blue-collar","married","basic.9y","no","no","no","cellular","may","wed","297","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34057","no"
"31","blue-collar","married","basic.9y","unknown","yes","yes","cellular","may","wed","119","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34058","no"
"38","management","married","university.degree","no","yes","no","cellular","may","wed","172","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34059","no"
"33","management","married","university.degree","no","yes","yes","cellular","may","wed","74","3","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34060","no"
"51","blue-collar","divorced","basic.9y","no","yes","no","cellular","may","wed","187","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34061","no"
"36","blue-collar","single","basic.9y","unknown","yes","no","cellular","may","wed","141","4","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34062","no"
"35","technician","married","professional.course","no","no","no","cellular","may","wed","124","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34063","no"
"41","blue-collar","married","basic.4y","no","yes","no","cellular","may","wed","186","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34064","no"
"38","blue-collar","married","basic.9y","no","yes","no","cellular","may","wed","1975","5","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34065","no"
"29","services","single","basic.6y","no","yes","yes","cellular","may","wed","252","5","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34066","no"
"32","services","single","high.school","no","no","no","cellular","may","wed","248","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34067","no"
"33","admin.","married","high.school","no","yes","yes","cellular","may","wed","85","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34068","no"
"39","blue-collar","married","basic.4y","no","no","no","cellular","may","wed","199","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34069","no"
"38","self-employed","married","basic.9y","no","no","yes","cellular","may","wed","482","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34070","no"
"30","technician","married","basic.9y","no","no","no","cellular","may","wed","226","4","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34071","no"
"29","blue-collar","married","basic.9y","no","yes","yes","cellular","may","wed","98","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34072","no"
"33","admin.","single","university.degree","no","yes","no","cellular","may","wed","358","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34073","no"
"37","blue-collar","married","basic.6y","no","no","yes","cellular","may","wed","158","5","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34074","no"
"49","admin.","married","university.degree","no","yes","yes","cellular","may","wed","194","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34075","no"
"34","self-employed","single","university.degree","no","no","no","cellular","may","wed","340","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34076","no"
"40","blue-collar","single","basic.9y","no","yes","yes","telephone","may","wed","325","4","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34077","no"
"47","blue-collar","single","basic.6y","unknown","no","no","cellular","may","wed","408","2","999","2","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34078","no"
"48","blue-collar","married","basic.6y","no","yes","no","cellular","may","wed","88","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34079","no"
"34","management","married","university.degree","no","no","no","cellular","may","wed","323","3","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34080","no"
"33","admin.","divorced","university.degree","no","yes","no","cellular","may","wed","275","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34081","no"
"36","admin.","single","university.degree","no","yes","no","cellular","may","wed","177","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34082","no"
"43","admin.","married","high.school","unknown","no","no","cellular","may","wed","431","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34083","no"
"39","blue-collar","single","university.degree","no","yes","no","cellular","may","wed","53","3","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34084","no"
"29","blue-collar","married","basic.9y","no","yes","yes","cellular","may","wed","396","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34085","no"
"39","management","divorced","university.degree","no","no","no","cellular","may","wed","157","4","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34086","no"
"49","blue-collar","married","high.school","unknown","yes","yes","cellular","may","wed","65","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34087","no"
"31","admin.","married","university.degree","no","yes","no","cellular","may","wed","954","2","10","1","success","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34088","no"
"41","blue-collar","married","unknown","no","yes","yes","cellular","may","wed","612","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34089","no"
"34","services","married","high.school","no","no","no","cellular","may","wed","251","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34090","no"
"45","admin.","single","high.school","unknown","no","no","cellular","may","wed","537","5","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34091","no"
"32","services","single","high.school","no","no","no","cellular","may","wed","402","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34092","no"
"31","services","single","high.school","no","no","no","cellular","may","wed","1298","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34093","no"
"36","admin.","single","university.degree","no","no","yes","cellular","may","wed","1119","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34094","no"
"52","technician","divorced","high.school","no","no","yes","cellular","may","wed","191","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34095","no"
"27","technician","single","professional.course","no","yes","yes","cellular","may","wed","94","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34096","no"
"36","blue-collar","married","basic.9y","no","yes","no","cellular","may","wed","499","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34097","no"
"36","services","single","high.school","no","yes","no","cellular","may","wed","66","4","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34098","no"
"26","blue-collar","single","professional.course","no","yes","no","cellular","may","wed","197","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34099","no"
"34","blue-collar","married","high.school","no","no","no","telephone","may","wed","56","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34100","no"
"32","technician","married","high.school","no","no","no","cellular","may","wed","195","3","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34101","no"
"35","services","single","high.school","no","no","no","telephone","may","wed","65","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34102","no"
"27","technician","single","professional.course","no","yes","no","cellular","may","wed","38","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34103","no"
"29","blue-collar","divorced","basic.9y","no","yes","no","cellular","may","wed","168","4","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34104","no"
"34","services","married","university.degree","no","yes","no","cellular","may","wed","154","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34105","no"
"24","housemaid","married","basic.9y","no","no","no","cellular","may","wed","45","4","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34106","no"
"30","blue-collar","married","basic.9y","no","unknown","unknown","telephone","may","wed","107","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34107","no"
"43","admin.","married","high.school","no","yes","no","telephone","may","wed","121","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34108","no"
"31","entrepreneur","single","university.degree","no","yes","no","cellular","may","wed","318","3","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34109","no"
"43","blue-collar","married","basic.4y","no","yes","no","cellular","may","wed","255","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34110","no"
"41","housemaid","married","high.school","no","no","no","cellular","may","wed","174","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34111","no"
"31","blue-collar","single","basic.9y","no","no","yes","telephone","may","wed","53","7","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34112","no"
"31","admin.","single","university.degree","no","no","no","cellular","may","wed","196","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34113","no"
"29","blue-collar","married","basic.9y","no","yes","no","cellular","may","wed","173","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34114","no"
"35","admin.","married","university.degree","no","no","yes","telephone","may","wed","65","4","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34115","no"
"33","blue-collar","married","basic.9y","no","yes","no","cellular","may","wed","136","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34116","no"
"29","blue-collar","divorced","basic.9y","no","yes","yes","cellular","may","wed","444","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34117","no"
"27","admin.","married","high.school","no","yes","no","cellular","may","wed","308","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34118","no"
"30","admin.","single","high.school","no","no","no","cellular","may","wed","698","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34119","no"
"31","blue-collar","single","basic.9y","unknown","yes","no","cellular","may","wed","228","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34120","no"
"28","technician","single","professional.course","no","yes","no","cellular","may","wed","562","2","6","1","success","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34121","no"
"35","entrepreneur","married","university.degree","no","yes","no","cellular","may","wed","272","4","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34122","no"
"39","entrepreneur","married","basic.9y","no","yes","no","cellular","may","wed","419","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34123","no"
"46","housemaid","married","basic.4y","unknown","yes","no","cellular","may","wed","369","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34124","no"
"55","services","single","high.school","no","no","yes","cellular","may","wed","107","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34125","no"
"39","blue-collar","single","university.degree","no","yes","no","cellular","may","wed","173","9","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34126","no"
"34","technician","single","professional.course","no","no","no","cellular","may","wed","62","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34127","no"
"32","management","married","university.degree","no","yes","no","cellular","may","wed","129","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34128","no"
"57","services","married","high.school","unknown","yes","no","cellular","may","wed","76","7","1","2","success","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34129","no"
