age,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,date,RowId
26,single,basic.9y,no,yes,no,cellular,mar,mon,1447,2,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes,2017-03-10T10:00:00,27711
26,married,university.degree,no,yes,no,cellular,mar,mon,76,2,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27712
70,divorced,basic.4y,no,yes,no,cellular,mar,mon,187,3,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes,2017-03-10T10:00:00,27713
28,single,university.degree,no,yes,no,cellular,mar,mon,131,12,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27714
61,married,university.degree,no,yes,no,cellular,mar,mon,136,6,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27715
26,single,basic.9y,no,no,yes,cellular,mar,mon,889,4,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27716
48,married,basic.6y,no,yes,no,telephone,mar,mon,382,2,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes,2017-03-10T10:00:00,27717
26,single,basic.9y,no,yes,no,cellular,mar,mon,294,3,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes,2017-03-10T10:00:00,27718
30,married,university.degree,no,no,no,telephone,mar,mon,88,3,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27719
31,single,university.degree,no,no,yes,telephone,mar,mon,39,2,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27720
28,single,high.school,no,yes,no,cellular,mar,tue,143,2,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,yes,2017-03-10T10:00:00,27721
42,married,basic.9y,no,unknown,unknown,cellular,mar,tue,133,1,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,no,2017-03-10T10:00:00,27722
66,married,professional.course,no,yes,no,cellular,mar,tue,83,1,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,yes,2017-03-10T10:00:00,27723
26,single,basic.9y,no,no,no,cellular,mar,tue,212,1,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,no,2017-03-10T10:00:00,27724
34,married,university.degree,no,no,no,cellular,mar,tue,499,1,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,yes,2017-03-10T10:00:00,27725
35,married,high.school,no,yes,no,cellular,mar,tue,350,3,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,yes,2017-03-10T10:00:00,27726
34,married,university.degree,no,yes,no,cellular,mar,tue,225,5,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,no,2017-03-10T10:00:00,27727
24,single,unknown,no,no,no,cellular,mar,tue,103,1,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,no,2017-03-10T10:00:00,27728
28,single,basic.9y,no,yes,no,cellular,mar,tue,320,1,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,yes,2017-03-10T10:00:00,27729
28,single,basic.9y,no,yes,no,cellular,mar,tue,156,1,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,yes,2017-03-10T10:00:00,27730
36,married,high.school,no,no,no,cellular,mar,tue,168,1,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,yes,2017-03-10T10:00:00,27731
43,married,basic.9y,no,no,no,cellular,mar,tue,180,2,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,yes,2017-03-10T10:00:00,27732
24,single,unknown,no,yes,no,cellular,mar,tue,305,13,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,yes,2017-03-10T10:00:00,27733
28,single,basic.9y,no,yes,no,cellular,mar,tue,96,2,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,yes,2017-03-10T10:00:00,27734
32,married,professional.course,no,no,yes,telephone,mar,wed,92,5,999,0,nonexistent,-1.8,92.843,-50,1.778,5099.1,no,2017-03-10T10:00:00,27735
41,married,high.school,no,no,no,cellular,mar,wed,377,6,999,0,nonexistent,-1.8,92.843,-50,1.778,5099.1,yes,2017-03-10T10:00:00,27736
41,married,high.school,no,no,no,cellular,mar,wed,396,2,999,0,nonexistent,-1.8,92.843,-50,1.778,5099.1,yes,2017-03-10T10:00:00,27737
23,single,university.degree,no,unknown,unknown,cellular,mar,thu,308,2,999,1,failure,-1.8,92.843,-50,1.757,5099.1,yes,2017-03-10T10:00:00,27738
38,married,professional.course,no,no,no,cellular,mar,thu,66,3,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no,2017-03-10T10:00:00,27739
38,married,professional.course,no,no,no,cellular,mar,thu,92,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no,2017-03-10T10:00:00,27740
44,married,basic.6y,no,yes,no,cellular,mar,thu,61,2,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no,2017-03-10T10:00:00,27741
38,married,professional.course,no,yes,yes,cellular,mar,thu,63,2,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,yes,2017-03-10T10:00:00,27742
33,divorced,high.school,no,yes,no,cellular,mar,thu,86,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no,2017-03-10T10:00:00,27743
23,single,university.degree,no,yes,no,cellular,mar,thu,64,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no,2017-03-10T10:00:00,27744
44,married,basic.6y,no,yes,yes,cellular,mar,thu,218,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no,2017-03-10T10:00:00,27745
33,married,university.degree,no,yes,no,telephone,mar,thu,181,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,yes,2017-03-10T10:00:00,27746
44,married,basic.6y,no,yes,no,cellular,mar,thu,53,3,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no,2017-03-10T10:00:00,27747
38,married,professional.course,no,yes,no,cellular,mar,thu,182,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,yes,2017-03-10T10:00:00,27748
23,single,university.degree,no,yes,no,cellular,mar,thu,90,2,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no,2017-03-10T10:00:00,27749
33,divorced,high.school,no,no,no,cellular,mar,thu,41,2,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no,2017-03-10T10:00:00,27750
38,married,professional.course,no,no,yes,cellular,mar,thu,137,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,yes,2017-03-10T10:00:00,27751
38,married,professional.course,no,no,no,cellular,mar,thu,119,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no,2017-03-10T10:00:00,27752
38,married,professional.course,no,no,no,cellular,mar,thu,106,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,yes,2017-03-10T10:00:00,27753
38,married,professional.course,no,no,yes,cellular,mar,thu,196,2,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,yes,2017-03-10T10:00:00,27754
32,married,high.school,no,no,no,cellular,mar,thu,115,2,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no,2017-03-10T10:00:00,27755
38,married,professional.course,no,no,no,cellular,mar,thu,84,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no,2017-03-10T10:00:00,27756
76,married,university.degree,no,no,yes,cellular,mar,thu,167,9,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no,2017-03-10T10:00:00,27757
38,married,professional.course,no,no,yes,cellular,mar,fri,195,1,999,0,nonexistent,-1.8,92.843,-50,1.726,5099.1,yes,2017-03-10T10:00:00,27758
34,single,professional.course,no,no,no,cellular,mar,fri,229,1,999,0,nonexistent,-1.8,92.843,-50,1.726,5099.1,yes,2017-03-10T10:00:00,27759
34,single,professional.course,no,yes,no,cellular,mar,fri,227,1,999,0,nonexistent,-1.8,92.843,-50,1.726,5099.1,yes,2017-03-10T10:00:00,27760
34,single,professional.course,no,yes,yes,cellular,mar,fri,136,1,999,0,nonexistent,-1.8,92.843,-50,1.726,5099.1,no,2017-03-10T10:00:00,27761
38,married,professional.course,no,yes,no,cellular,mar,fri,119,5,999,0,nonexistent,-1.8,92.843,-50,1.726,5099.1,no,2017-03-10T10:00:00,27762
38,married,professional.course,no,yes,no,cellular,mar,fri,166,3,999,0,nonexistent,-1.8,92.843,-50,1.726,5099.1,yes,2017-03-10T10:00:00,27763
38,married,professional.course,no,yes,no,cellular,mar,fri,363,2,10,1,success,-1.8,92.843,-50,1.726,5099.1,yes,2017-03-10T10:00:00,27764
34,single,professional.course,no,yes,no,cellular,mar,fri,266,1,999,0,nonexistent,-1.8,92.843,-50,1.726,5099.1,yes,2017-03-10T10:00:00,27765
34,single,professional.course,no,yes,yes,cellular,mar,fri,544,3,999,0,nonexistent,-1.8,92.843,-50,1.726,5099.1,yes,2017-03-10T10:00:00,27766
34,single,professional.course,no,no,no,cellular,mar,fri,301,3,999,0,nonexistent,-1.8,92.843,-50,1.726,5099.1,yes,2017-03-10T10:00:00,27767
38,married,professional.course,no,yes,no,cellular,mar,fri,207,2,7,1,success,-1.8,92.843,-50,1.726,5099.1,yes,2017-03-10T10:00:00,27768
32,single,university.degree,no,yes,no,cellular,mar,mon,116,1,999,0,nonexistent,-1.8,92.843,-50,1.703,5099.1,yes,2017-03-10T10:00:00,27769
41,single,professional.course,no,yes,no,cellular,mar,mon,101,1,999,0,nonexistent,-1.8,92.843,-50,1.703,5099.1,no,2017-03-10T10:00:00,27770
37,single,university.degree,no,yes,yes,cellular,mar,mon,161,2,999,0,nonexistent,-1.8,92.843,-50,1.703,5099.1,no,2017-03-10T10:00:00,27771
55,single,professional.course,no,yes,yes,cellular,mar,mon,217,2,999,0,nonexistent,-1.8,92.843,-50,1.703,5099.1,yes,2017-03-10T10:00:00,27772
32,single,university.degree,no,yes,no,cellular,mar,mon,78,2,999,1,failure,-1.8,92.843,-50,1.703,5099.1,no,2017-03-10T10:00:00,27773
67,single,university.degree,no,yes,yes,cellular,mar,mon,70,22,999,0,nonexistent,-1.8,92.843,-50,1.703,5099.1,no,2017-03-10T10:00:00,27774
32,single,university.degree,no,yes,no,cellular,mar,mon,75,2,999,0,nonexistent,-1.8,92.843,-50,1.703,5099.1,no,2017-03-10T10:00:00,27775
32,single,university.degree,no,no,no,cellular,mar,mon,93,2,999,1,failure,-1.8,92.843,-50,1.703,5099.1,no,2017-03-10T10:00:00,27776
32,single,university.degree,no,yes,yes,cellular,mar,tue,97,1,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,no,2017-03-10T10:00:00,27777
38,married,university.degree,no,no,no,cellular,mar,tue,350,2,999,2,failure,-1.8,92.843,-50,1.687,5099.1,yes,2017-03-10T10:00:00,27778
32,single,university.degree,no,yes,no,cellular,mar,tue,164,1,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,no,2017-03-10T10:00:00,27779
73,married,university.degree,no,yes,no,cellular,mar,tue,179,1,999,1,failure,-1.8,92.843,-50,1.687,5099.1,no,2017-03-10T10:00:00,27780
32,single,university.degree,no,yes,no,cellular,mar,tue,106,1,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,yes,2017-03-10T10:00:00,27781
31,single,high.school,no,yes,no,cellular,mar,tue,272,1,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,yes,2017-03-10T10:00:00,27782
33,married,university.degree,no,yes,no,cellular,mar,tue,56,2,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,no,2017-03-10T10:00:00,27783
32,single,university.degree,no,yes,no,cellular,mar,tue,71,3,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,yes,2017-03-10T10:00:00,27784
39,single,high.school,no,yes,no,cellular,mar,tue,100,2,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,no,2017-03-10T10:00:00,27785
39,single,high.school,no,no,no,cellular,mar,tue,119,5,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,no,2017-03-10T10:00:00,27786
38,married,university.degree,no,yes,no,cellular,mar,tue,122,1,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,yes,2017-03-10T10:00:00,27787
38,married,university.degree,no,no,no,cellular,mar,tue,59,1,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,no,2017-03-10T10:00:00,27788
39,single,high.school,no,yes,no,cellular,mar,tue,395,3,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,yes,2017-03-10T10:00:00,27789
38,married,university.degree,no,no,no,cellular,mar,tue,261,1,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,yes,2017-03-10T10:00:00,27790
38,married,university.degree,no,yes,yes,cellular,mar,tue,113,1,999,1,failure,-1.8,92.843,-50,1.687,5099.1,no,2017-03-10T10:00:00,27791
18,single,high.school,no,yes,yes,cellular,mar,tue,103,1,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,no,2017-03-10T10:00:00,27792
32,single,university.degree,no,yes,no,cellular,mar,tue,59,1,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,no,2017-03-10T10:00:00,27793
39,single,basic.4y,no,yes,no,telephone,mar,tue,137,3,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,no,2017-03-10T10:00:00,27794
37,married,university.degree,no,yes,yes,cellular,mar,tue,159,3,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,yes,2017-03-10T10:00:00,27795
30,single,basic.4y,no,yes,yes,cellular,mar,tue,70,2,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,no,2017-03-10T10:00:00,27796
32,single,university.degree,no,yes,no,cellular,mar,tue,427,3,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,yes,2017-03-10T10:00:00,27797
32,single,university.degree,no,yes,no,telephone,mar,tue,230,2,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,no,2017-03-10T10:00:00,27798
29,married,university.degree,no,yes,no,cellular,mar,wed,60,3,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,no,2017-03-10T10:00:00,27799
88,divorced,basic.4y,no,yes,no,cellular,mar,wed,48,1,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,no,2017-03-10T10:00:00,27800
29,married,university.degree,no,no,no,cellular,mar,wed,74,1,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,no,2017-03-10T10:00:00,27801
88,divorced,basic.4y,no,no,no,cellular,mar,wed,266,2,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,yes,2017-03-10T10:00:00,27802
29,married,university.degree,no,yes,no,cellular,mar,wed,95,4,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,yes,2017-03-10T10:00:00,27803
29,married,university.degree,no,yes,yes,cellular,mar,wed,231,1,999,1,failure,-1.8,92.843,-50,1.663,5099.1,no,2017-03-10T10:00:00,27804
88,divorced,basic.4y,no,yes,yes,cellular,mar,wed,796,5,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,yes,2017-03-10T10:00:00,27805
29,married,university.degree,no,no,no,cellular,mar,wed,101,1,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,no,2017-03-10T10:00:00,27806
29,married,university.degree,no,no,no,cellular,mar,wed,197,2,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,yes,2017-03-10T10:00:00,27807
88,divorced,basic.4y,no,yes,no,cellular,mar,wed,96,6,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,no,2017-03-10T10:00:00,27808
60,married,professional.course,no,yes,no,cellular,mar,wed,74,1,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,no,2017-03-10T10:00:00,27809
88,divorced,basic.4y,no,yes,no,cellular,mar,wed,126,1,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,yes,2017-03-10T10:00:00,27810
88,divorced,basic.4y,no,no,no,cellular,mar,wed,323,1,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,yes,2017-03-10T10:00:00,27811
88,divorced,basic.4y,no,yes,no,cellular,mar,wed,85,1,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,no,2017-03-10T10:00:00,27812
88,divorced,basic.4y,no,yes,no,cellular,mar,wed,101,7,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,yes,2017-03-10T10:00:00,27813
88,divorced,basic.4y,no,yes,yes,cellular,mar,wed,103,3,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,no,2017-03-10T10:00:00,27814
88,divorced,basic.4y,no,yes,yes,cellular,mar,wed,82,2,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,no,2017-03-10T10:00:00,27815
88,divorced,basic.4y,no,yes,no,cellular,mar,wed,188,3,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,yes,2017-03-10T10:00:00,27816
88,divorced,basic.4y,no,no,no,cellular,mar,wed,203,2,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,yes,2017-03-10T10:00:00,27817
88,divorced,basic.4y,no,yes,no,cellular,mar,wed,101,1,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,yes,2017-03-10T10:00:00,27818
33,married,university.degree,no,no,no,cellular,mar,thu,56,2,999,0,nonexistent,-1.8,92.843,-50,1.65,5099.1,no,2017-03-10T10:00:00,27819
33,married,university.degree,no,yes,no,cellular,mar,thu,71,3,999,0,nonexistent,-1.8,92.843,-50,1.65,5099.1,no,2017-03-10T10:00:00,27820
27,single,high.school,no,yes,no,cellular,mar,thu,80,4,999,0,nonexistent,-1.8,92.843,-50,1.65,5099.1,yes,2017-03-10T10:00:00,27821
26,single,university.degree,no,yes,no,cellular,mar,thu,119,1,999,0,nonexistent,-1.8,92.843,-50,1.65,5099.1,yes,2017-03-10T10:00:00,27822
66,married,basic.4y,no,yes,no,cellular,mar,thu,156,1,999,0,nonexistent,-1.8,92.843,-50,1.65,5099.1,yes,2017-03-10T10:00:00,27823
29,married,professional.course,no,no,no,cellular,mar,thu,186,1,999,0,nonexistent,-1.8,92.843,-50,1.65,5099.1,yes,2017-03-10T10:00:00,27824
26,single,university.degree,no,no,no,cellular,mar,thu,139,1,999,0,nonexistent,-1.8,92.843,-50,1.65,5099.1,yes,2017-03-10T10:00:00,27825
95,divorced,basic.6y,no,no,no,cellular,mar,thu,85,1,999,0,nonexistent,-1.8,92.843,-50,1.65,5099.1,no,2017-03-10T10:00:00,27826
19,single,basic.9y,no,yes,no,cellular,mar,fri,126,4,999,0,nonexistent,-1.8,92.843,-50,1.64,5099.1,yes,2017-03-10T10:00:00,27827
28,single,university.degree,no,yes,no,cellular,mar,fri,186,2,999,0,nonexistent,-1.8,92.843,-50,1.64,5099.1,no,2017-03-10T10:00:00,27828
32,single,university.degree,no,no,no,cellular,mar,fri,61,11,999,0,nonexistent,-1.8,92.843,-50,1.64,5099.1,no,2017-03-10T10:00:00,27829
28,single,university.degree,no,yes,no,cellular,mar,fri,41,1,999,0,nonexistent,-1.8,92.843,-50,1.64,5099.1,no,2017-03-10T10:00:00,27830
28,single,university.degree,no,no,no,cellular,mar,fri,114,1,999,0,nonexistent,-1.8,92.843,-50,1.64,5099.1,no,2017-03-10T10:00:00,27831
30,single,high.school,no,no,no,cellular,mar,fri,268,5,10,2,failure,-1.8,92.843,-50,1.64,5099.1,yes,2017-03-10T10:00:00,27832
28,single,university.degree,no,yes,yes,cellular,mar,fri,3076,1,999,0,nonexistent,-1.8,92.843,-50,1.64,5099.1,yes,2017-03-10T10:00:00,27833
37,single,university.degree,no,yes,no,cellular,mar,fri,432,1,999,0,nonexistent,-1.8,92.843,-50,1.64,5099.1,no,2017-03-10T10:00:00,27834
50,unknown,university.degree,no,no,no,cellular,mar,fri,166,2,999,0,nonexistent,-1.8,92.843,-50,1.64,5099.1,no,2017-03-10T10:00:00,27835
28,single,university.degree,no,no,no,cellular,mar,fri,296,2,999,0,nonexistent,-1.8,92.843,-50,1.64,5099.1,yes,2017-03-10T10:00:00,27836
70,married,basic.4y,no,yes,no,cellular,mar,mon,61,6,999,1,failure,-1.8,92.843,-50,1.629,5099.1,no,2017-03-10T10:00:00,27837
70,married,basic.4y,no,no,no,cellular,mar,mon,422,3,999,1,failure,-1.8,92.843,-50,1.629,5099.1,no,2017-03-10T10:00:00,27838
34,married,professional.course,no,no,no,telephone,mar,mon,80,4,999,0,nonexistent,-1.8,92.843,-50,1.629,5099.1,no,2017-03-10T10:00:00,27839
30,married,university.degree,no,unknown,unknown,cellular,mar,mon,291,3,8,1,success,-1.8,92.843,-50,1.629,5099.1,no,2017-03-10T10:00:00,27840
56,married,university.degree,no,yes,yes,cellular,mar,mon,104,2,999,0,nonexistent,-1.8,92.843,-50,1.629,5099.1,no,2017-03-10T10:00:00,27841
34,married,professional.course,no,yes,no,cellular,mar,mon,93,1,999,0,nonexistent,-1.8,92.843,-50,1.629,5099.1,no,2017-03-10T10:00:00,27842
34,married,professional.course,no,yes,yes,telephone,mar,mon,44,1,999,0,nonexistent,-1.8,92.843,-50,1.629,5099.1,no,2017-03-10T10:00:00,27843
70,married,basic.4y,no,yes,no,telephone,mar,mon,147,1,999,0,nonexistent,-1.8,92.843,-50,1.629,5099.1,no,2017-03-10T10:00:00,27844
34,married,professional.course,no,no,no,cellular,mar,mon,83,13,999,0,nonexistent,-1.8,92.843,-50,1.629,5099.1,no,2017-03-10T10:00:00,27845
28,single,university.degree,no,no,no,cellular,mar,mon,392,4,999,0,nonexistent,-1.8,92.843,-50,1.629,5099.1,yes,2017-03-10T10:00:00,27846
50,divorced,university.degree,no,yes,no,cellular,mar,tue,74,1,999,0,nonexistent,-1.8,92.843,-50,1.614,5099.1,no,2017-03-10T10:00:00,27847
46,married,professional.course,no,no,no,cellular,mar,tue,163,2,999,0,nonexistent,-1.8,92.843,-50,1.614,5099.1,no,2017-03-10T10:00:00,27848
33,single,university.degree,no,no,no,cellular,mar,tue,406,2,999,1,failure,-1.8,92.843,-50,1.614,5099.1,yes,2017-03-10T10:00:00,27849
21,single,high.school,no,no,no,cellular,mar,tue,220,1,999,0,nonexistent,-1.8,92.843,-50,1.614,5099.1,yes,2017-03-10T10:00:00,27850
77,divorced,unknown,no,yes,no,cellular,mar,tue,178,1,999,0,nonexistent,-1.8,92.843,-50,1.614,5099.1,yes,2017-03-10T10:00:00,27851
37,married,university.degree,no,yes,no,cellular,mar,tue,195,1,999,0,nonexistent,-1.8,92.843,-50,1.614,5099.1,yes,2017-03-10T10:00:00,27852
33,single,university.degree,no,yes,yes,cellular,mar,tue,187,1,999,0,nonexistent,-1.8,92.843,-50,1.614,5099.1,yes,2017-03-10T10:00:00,27853
33,single,university.degree,no,yes,no,cellular,mar,tue,325,1,999,0,nonexistent,-1.8,92.843,-50,1.614,5099.1,no,2017-03-10T10:00:00,27854
29,single,professional.course,no,no,no,cellular,mar,tue,299,2,999,0,nonexistent,-1.8,92.843,-50,1.614,5099.1,yes,2017-03-10T10:00:00,27855
34,single,university.degree,no,no,no,cellular,mar,tue,325,2,999,0,nonexistent,-1.8,92.843,-50,1.614,5099.1,yes,2017-03-10T10:00:00,27856
32,single,professional.course,no,yes,no,cellular,mar,tue,159,2,999,0,nonexistent,-1.8,92.843,-50,1.614,5099.1,no,2017-03-10T10:00:00,27857
32,single,professional.course,no,yes,yes,cellular,mar,tue,81,1,999,0,nonexistent,-1.8,92.843,-50,1.614,5099.1,no,2017-03-10T10:00:00,27858
50,divorced,university.degree,no,yes,no,cellular,mar,tue,136,19,999,0,nonexistent,-1.8,92.843,-50,1.614,5099.1,no,2017-03-10T10:00:00,27859
26,single,high.school,no,no,no,cellular,mar,wed,236,2,999,0,nonexistent,-1.8,92.843,-50,1.602,5099.1,no,2017-03-10T10:00:00,27860
33,single,high.school,no,yes,no,cellular,mar,wed,140,10,999,0,nonexistent,-1.8,92.843,-50,1.602,5099.1,no,2017-03-10T10:00:00,27861
33,single,high.school,no,no,no,cellular,mar,wed,278,2,999,0,nonexistent,-1.8,92.843,-50,1.602,5099.1,yes,2017-03-10T10:00:00,27862
60,single,university.degree,no,yes,yes,cellular,mar,wed,194,1,999,0,nonexistent,-1.8,92.843,-50,1.602,5099.1,yes,2017-03-10T10:00:00,27863
24,single,high.school,no,yes,yes,cellular,mar,wed,224,1,999,0,nonexistent,-1.8,92.843,-50,1.602,5099.1,yes,2017-03-10T10:00:00,27864
33,single,high.school,no,yes,no,cellular,mar,wed,163,1,999,0,nonexistent,-1.8,92.843,-50,1.602,5099.1,no,2017-03-10T10:00:00,27865
68,married,university.degree,no,no,no,cellular,mar,wed,201,1,999,0,nonexistent,-1.8,92.843,-50,1.602,5099.1,yes,2017-03-10T10:00:00,27866
33,single,high.school,no,yes,no,cellular,mar,wed,203,4,999,1,failure,-1.8,92.843,-50,1.602,5099.1,yes,2017-03-10T10:00:00,27867
32,single,university.degree,no,no,yes,cellular,mar,thu,167,1,999,0,nonexistent,-1.8,92.843,-50,1.584,5099.1,yes,2017-03-10T10:00:00,27868
24,single,high.school,no,no,yes,cellular,mar,thu,181,1,999,0,nonexistent,-1.8,92.843,-50,1.584,5099.1,no,2017-03-10T10:00:00,27869
36,married,high.school,no,yes,no,cellular,mar,thu,220,3,999,0,nonexistent,-1.8,92.843,-50,1.584,5099.1,yes,2017-03-10T10:00:00,27870
24,married,unknown,no,no,no,cellular,mar,fri,93,5,999,0,nonexistent,-1.8,92.843,-50,1.574,5099.1,no,2017-03-10T10:00:00,27871
